timestamp,open,high,low,close,volume,source,symbol,interval
1748818800000,2535.28000000,2545.25000000,2533.20000000,2539.21000000,10373.43250000,binance_spot,ETHUSDT,1h
1748822400000,2539.20000000,2540.66000000,2526.51000000,2534.32000000,14520.24720000,binance_spot,ETHUSDT,1h
1748826000000,2534.32000000,2541.71000000,2525.05000000,2526.23000000,9747.10340000,binance_spot,ETHUSDT,1h
1748829600000,2526.23000000,2527.50000000,2507.60000000,2508.53000000,14101.79920000,binance_spot,ETHUSDT,1h
1748833200000,2508.54000000,2510.24000000,2485.65000000,2496.31000000,23695.53030000,binance_spot,ETHUSDT,1h
1748836800000,2496.30000000,2501.60000000,2487.70000000,2492.59000000,9815.42850000,binance_spot,ETHUSDT,1h
1748840400000,2492.59000000,2497.24000000,2483.37000000,2492.91000000,9683.84370000,binance_spot,ETHUSDT,1h
1748844000000,2492.90000000,2500.00000000,2485.00000000,2494.79000000,13893.11420000,binance_spot,ETHUSDT,1h
1748847600000,2494.80000000,2513.97000000,2494.80000000,2506.94000000,13363.44660000,binance_spot,ETHUSDT,1h
1748851200000,2506.94000000,2515.92000000,2490.10000000,2494.58000000,15842.17790000,binance_spot,ETHUSDT,1h
1748854800000,2494.57000000,2494.94000000,2475.00000000,2481.52000000,28887.73970000,binance_spot,ETHUSDT,1h
1748858400000,2481.52000000,2489.78000000,2476.40000000,2482.10000000,16349.36490000,binance_spot,ETHUSDT,1h
1748862000000,2482.10000000,2488.70000000,2475.72000000,2480.94000000,11290.65520000,binance_spot,ETHUSDT,1h
1748865600000,2480.93000000,2498.39000000,2477.88000000,2497.69000000,15426.05040000,binance_spot,ETHUSDT,1h
1748869200000,2497.69000000,2519.99000000,2487.35000000,2504.67000000,25138.22700000,binance_spot,ETHUSDT,1h
1748872800000,2504.67000000,2540.79000000,2495.82000000,2531.40000000,44211.72920000,binance_spot,ETHUSDT,1h
1748876400000,2531.40000000,2556.74000000,2523.36000000,2544.39000000,32858.56570000,binance_spot,ETHUSDT,1h
1748880000000,2544.39000000,2553.90000000,2529.70000000,2546.78000000,19362.25620000,binance_spot,ETHUSDT,1h
1748883600000,2546.78000000,2552.99000000,2538.56000000,2549.74000000,18432.07000000,binance_spot,ETHUSDT,1h
1748887200000,2549.74000000,2565.56000000,2538.00000000,2544.47000000,26962.98250000,binance_spot,ETHUSDT,1h
1748890800000,2544.48000000,2549.40000000,2524.80000000,2532.44000000,19354.32190000,binance_spot,ETHUSDT,1h
1748894400000,2532.45000000,2547.90000000,2532.20000000,2539.74000000,11321.89110000,binance_spot,ETHUSDT,1h
1748898000000,2539.74000000,2561.34000000,2539.74000000,2560.55000000,12463.51810000,binance_spot,ETHUSDT,1h
1748901600000,2560.55000000,2585.00000000,2560.22000000,2584.57000000,26859.80770000,binance_spot,ETHUSDT,1h
1748905200000,2584.58000000,2615.00000000,2582.70000000,2607.41000000,35308.10310000,binance_spot,ETHUSDT,1h
1748908800000,2607.42000000,2626.50000000,2601.63000000,2621.91000000,36166.33520000,binance_spot,ETHUSDT,1h
1748912400000,2621.91000000,2649.91000000,2616.10000000,2646.10000000,33151.83000000,binance_spot,ETHUSDT,1h
1748916000000,2646.11000000,2648.00000000,2613.00000000,2616.21000000,31845.27400000,binance_spot,ETHUSDT,1h
1748919600000,2616.21000000,2619.75000000,2589.30000000,2603.39000000,29867.19290000,binance_spot,ETHUSDT,1h
1748923200000,2603.38000000,2605.00000000,2589.91000000,2591.99000000,14555.20690000,binance_spot,ETHUSDT,1h
